,0,1,2,3,4,5,6,7,8,9,10
32732,2048,1727,73,3129,1852,364,1171,1022,3763.0,536.0,3465.0
32733,1000,3495,1793,1510,3129,1852,3077,364,1171.0,3763.0,2045.0
32734,2048,2566,3571,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
32735,1929,1330,1793,855,2947,3532,1852,536,658.0,2840.0,2545.0
32736,1000,746,3214,3077,364,1171,1022,2045,536.0,1336.0,3164.0
32737,1193,3977,1663,64,3129,1852,3077,1171,128.0,1069.0,2472.0
32738,1193,1227,1663,2693,3129,3077,1171,3763,2045.0,3518.0,411.0
32739,1929,3773,1663,2329,1508,819,3129,1852,364.0,1171.0,1022.0
32740,1929,3773,277,1207,160,3875,364,1171,2045.0,536.0,2682.0
32741,1574,3773,1663,1739,2670,676,3129,1852,364.0,1022.0,3763.0
32742,1929,1330,3104,243,3774,3161,1852,3077,1171.0,1022.0,3763.0
32743,1574,3773,1663,1785,135,3084,2298,676,1852.0,3077.0,364.0
32744,1929,3773,1663,3743,3109,819,3129,1852,3077.0,364.0,1022.0
32745,416,3533,2101,655,1852,3077,364,1022,536.0,211.0,1532.0
32746,2048,2095,925,3077,364,1022,1567,3447,1532.0,3771.0,3794.0
32747,1574,3773,1663,22,2929,676,3129,3077,364.0,1171.0,1022.0
32748,1574,3773,3214,2890,567,3165,2131,1233,2417.0,2767.0,2547.0
32749,1929,1330,3571,1325,2038,2070,3596,1852,3077.0,364.0,1171.0
32750,3035,746,925,1881,3129,3077,364,1171,1022.0,3763.0,2045.0
32751,1193,769,1663,2981,3129,1852,1171,1022,3763.0,2045.0,536.0
32752,3730,3773,3104,3077,364,1022,2045,536,3518.0,1532.0,3771.0
32753,349,2437,3571,1555,3129,1852,1022,2045,3749.0,1532.0,2472.0
32754,1286,1227,73,2838,1852,3077,364,1171,1022.0,3763.0,2045.0
32755,3035,1227,73,2918,3129,1852,3077,1171,3763.0,2045.0,536.0
32756,1193,3773,73,839,3129,1852,3077,364,3763.0,536.0,211.0
32757,1929,3773,3214,1302,3932,804,1852,3077,1171.0,2045.0,536.0
32758,1574,3773,3571,2672,2670,2534,1852,3077,364.0,1171.0,1022.0
32759,1286,2095,3571,574,3077,364,1171,1022,3763.0,2045.0,536.0
32760,3730,509,73,290,3129,1852,1171,1022,2045.0,536.0,3175.0
32761,2589,1500,73,1011,3129,3077,1171,1022,536.0,3073.0,2021.0
32762,2657,1500,1695,3129,1852,3077,364,1022,3763.0,2045.0,536.0
32763,3964,333,3214,144,3129,1852,3077,1171,1022.0,536.0,1475.0
32764,1286,976,4003,3026,1852,3077,364,1022,3763.0,2045.0,536.0
32765,3730,3773,3571,1726,3129,1852,3077,364,1171.0,1022.0,3763.0
32766,3964,3773,1695,2954,3077,1171,3763,536,128.0,760.0,3256.0
32767,3730,509,277,2314,1852,3077,364,1171,1022.0,3763.0,2045.0
32768,416,3971,1663,1614,1852,3077,1171,3763,536.0,1395.0,1095.0
32769,1193,2118,1663,3382,3129,3077,364,1171,3763.0,3821.0,2472.0
32770,3433,746,1793,1205,3833,1852,3077,364,2045.0,536.0,3443.0
32771,416,3233,73,3445,3129,1852,3077,364,1022.0,3763.0,2045.0
32772,3964,1515,3214,3675,1852,3077,1022,3763,536.0,2235.0,3979.0
32773,3964,1461,3571,1534,3129,1852,1171,3763,2045.0,1105.0,3749.0
32774,1286,1886,1695,995,1852,3077,1171,1022,78.0,3158.0,2515.0
32775,1929,3773,3104,1264,2194,3161,3077,364,1171.0,3763.0,2045.0
32776,3964,1515,1663,773,1852,1171,3763,2045,2565.0,3164.0,3771.0
32777,416,3971,1663,2645,1852,3077,364,1022,2045.0,536.0,1524.0
32778,416,2566,1793,2947,3129,1852,3077,1171,1022.0,2045.0,536.0
32779,3964,354,3214,692,1852,3077,364,1171,1022.0,3763.0,536.0
32780,1574,3773,3214,66,2478,3291,3129,1852,364.0,1171.0,1022.0
32781,2048,2527,1663,3382,3129,1852,3077,1171,1022.0,3763.0,2045.0
32782,3035,333,3214,1784,3077,364,1171,2045,536.0,2119.0,2596.0
32783,3433,746,1793,3833,3129,1852,3077,364,1022.0,536.0,571.0
32784,1193,1227,73,2529,3129,1852,1171,2045,536.0,794.0,600.0
32785,1286,1800,1793,847,1852,3077,1171,1022,3763.0,2045.0,536.0
32786,1929,3773,1695,1584,1180,2954,3077,1022,2045.0,536.0,85.0
32787,3433,746,1695,2954,1852,364,1171,1022,3763.0,2045.0,2235.0
32788,3730,1330,3571,3273,737,3077,364,3763,536.0,3496.0,1009.0
32789,3730,3773,1793,585,2947,3129,1852,3077,1171.0,1022.0,3763.0
32790,3433,509,925,151,3129,1852,3077,3763,536.0,3848.0,3811.0
32791,3964,1727,925,3129,1852,3077,1171,3763,536.0,69.0,2096.0
32792,3730,3773,1663,2645,1852,3077,364,1171,3763.0,536.0,1336.0
32793,1286,3568,3214,3556,3077,364,1022,2045,3558.0,3771.0,1348.0
32794,3035,372,3214,3541,3129,1852,3077,364,1171.0,1022.0,3763.0
32795,1929,3773,1793,1569,1478,2947,3129,3077,1022.0,3763.0,2045.0
32796,2048,3568,1695,1182,3129,1852,3077,364,1171.0,1022.0,3763.0
32797,1286,1800,73,1789,3129,1852,3077,364,2045.0,536.0,2682.0
32798,3964,509,1663,1601,1852,364,1171,3763,2045.0,3443.0,2449.0
32799,2048,3290,925,1665,3129,1852,3077,364,1171.0,3763.0,2045.0
32800,1574,3773,1793,1324,2478,713,2947,3129,3077.0,364.0,1171.0
32801,3730,3773,1793,2947,3077,364,1171,3763,536.0,2040.0,90.0
32802,3730,3773,1793,1290,3129,1852,3077,1171,1022.0,2045.0,536.0
32803,1929,1330,73,626,1789,364,1171,1022,3763.0,2045.0,128.0
32804,1929,3773,1793,2640,1233,2947,1852,3077,1171.0,1022.0,536.0
32805,1929,3773,4003,3483,3207,1852,364,1022,3763.0,536.0,3946.0
32806,2589,1515,1793,1852,3077,364,1022,3763,2045.0,536.0,3799.0
32807,1574,3773,1793,770,3101,2271,2947,3077,364.0,1022.0,2045.0
32808,1574,3773,925,2672,470,2963,1852,1171,3763.0,2045.0,536.0
32809,1286,2527,1663,3129,3077,1171,1022,3763,2045.0,536.0,794.0
32810,1929,3773,3104,1778,3129,1852,364,1171,1022.0,3763.0,2045.0
32811,3730,1033,1695,2954,1852,3077,364,1022,3763.0,2045.0,536.0
32812,2048,976,1793,1894,3129,1852,3077,364,1171.0,536.0,3312.0
32813,1929,1330,73,3131,3774,2838,3129,3077,364.0,1022.0,2045.0
32814,416,1727,3214,1852,364,1171,1022,536,681.0,2311.0,1532.0
32815,3433,3773,1663,621,3129,364,1171,2045,536.0,2040.0,2802.0
32816,1574,3773,1663,1785,135,3084,3635,676,3129.0,1852.0,3077.0
32817,2657,1500,1793,2183,3129,1852,3077,364,1171.0,1022.0,3763.0
32818,1286,3495,1663,3459,3077,364,1171,1022,3763.0,2045.0,536.0
32819,2589,976,1663,1190,3077,364,1022,3763,536.0,1090.0,1395.0
32820,3730,509,1793,685,1852,3077,364,1171,1022.0,536.0,3447.0
32821,3132,976,73,1852,1171,1022,3763,2045,536.0,2381.0,1532.0
32822,1286,1790,73,1517,3763,2045,536,2638,2907.0,1944.0,2472.0
32823,3964,3773,1663,3890,1852,3077,1171,3763,1850.0,1765.0,1532.0
32824,1193,2437,1663,553,3129,1852,364,1171,1022.0,3763.0,2045.0
32825,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
32826,1929,3773,1695,2954,1852,3077,1171,1022,536.0,3496.0,2592.0
32827,3964,3773,925,1852,3077,364,1171,1022,3763.0,2045.0,1044.0
32828,3964,3796,1663,676,3129,1852,1171,536,1968.0,3770.0,1532.0
32829,3730,509,277,1646,3129,3077,364,1171,1022.0,3763.0,1413.0
32830,3964,1727,73,1789,1852,3077,1022,3763,2045.0,536.0,3155.0
32831,3730,3773,3571,3002,3129,364,1171,3763,549.0,1532.0,2472.0
32832,3964,3773,1663,2143,3129,1852,3077,364,1022.0,536.0,1202.0
32833,3964,2974,3571,1852,364,1022,2045,536,114.0,3366.0,1532.0
32834,3035,1727,1663,1190,1852,3077,364,1171,3763.0,536.0,1507.0
32835,3035,976,1793,2947,3077,364,1171,1022,536.0,1976.0,85.0
32836,3272,1790,3214,3436,1852,364,1022,3763,536.0,1057.0,1532.0
32837,1574,3773,2101,1728,3292,655,1852,3077,1171.0,1022.0,536.0
32838,1574,3773,3214,2222,2980,1287,3291,364,1171.0,2045.0,536.0
32839,2048,1727,1663,3020,1852,3077,364,1022,3763.0,536.0,1164.0
32840,1574,3773,1695,25,1233,420,1852,3077,364.0,1022.0,2045.0
32841,2657,1500,3214,692,3129,1852,3077,1022,3763.0,536.0,1563.0
32842,416,3624,1695,2954,3129,1852,3077,364,1171.0,3763.0,1295.0
32843,3433,3773,1663,2981,3129,3077,364,1171,3763.0,2045.0,536.0
32844,1193,3971,73,1199,3129,1852,364,1022,3763.0,536.0,3920.0
32845,3272,3977,3571,3129,1852,364,1171,1022,3763.0,1524.0,2680.0
32846,1574,3773,1793,2222,2980,2947,1162,3129,1852.0,3077.0,364.0
32847,1193,2437,1663,1852,3077,364,1171,1022,2045.0,536.0,114.0
32848,1286,509,3214,1852,3077,1171,1022,2045,536.0,3582.0,2472.0
32849,1574,3773,277,1739,255,13,3129,1852,364.0,1171.0,3763.0
32850,3730,3773,1663,1642,819,1852,3077,1171,571.0,2311.0,1532.0
32851,1574,3773,3571,3313,1133,1870,1233,208,52.0,3367.0,2534.0
32852,1929,3773,2101,3350,1642,3494,3129,1852,3077.0,1171.0,2045.0
32853,3730,3773,1793,2140,2947,1852,1171,1022,536.0,3496.0,3770.0
32854,1574,3773,1793,22,1233,2947,2181,1852,364.0,1171.0,1022.0
32855,2657,3379,1793,2947,3129,364,3763,2045,536.0,1867.0,1532.0
32856,2048,333,1793,3833,3129,1852,3077,1171,536.0,205.0,3999.0
32857,1193,372,1695,1852,3077,364,1022,3763,536.0,2297.0,1532.0
32858,1929,3773,73,185,14,1789,1852,3077,364.0,1171.0,1022.0
32859,416,3971,1793,3129,364,3763,2045,536,1764.0,1690.0,2472.0
32860,3964,1515,1793,3833,1852,3077,364,1171,1022.0,2045.0,2235.0
32861,2048,2095,357,3129,1852,3077,364,3763,2045.0,536.0,3821.0
32862,1574,3773,1695,1739,168,420,1852,3077,364.0,1171.0,1022.0
32863,1286,93,1793,847,3129,1852,3077,1171,1022.0,3763.0,536.0
32864,3730,509,1695,2954,3129,3077,1171,1927,600.0,1532.0,2472.0
32865,3730,509,73,1789,3129,1852,1171,1022,3763.0,2045.0,1985.0
32866,3035,976,1793,615,3129,1852,3077,364,1171.0,536.0,2553.0
32867,1929,3773,925,3807,1407,1818,3129,3077,364.0,1022.0,3763.0
32868,416,1848,1663,356,3129,1852,3077,364,1171.0,1022.0,2045.0
32869,3964,1042,73,1789,1852,1171,1022,3763,2045.0,536.0,2195.0
32870,2657,1500,3571,1852,3077,364,1171,1022,3763.0,2045.0,69.0
32871,3964,3773,3214,3103,3129,1852,3077,364,1171.0,3763.0,2045.0
32872,3035,376,73,839,3077,364,1171,1022,3763.0,1539.0,2564.0
32873,3964,354,1793,3129,3077,364,3763,150,3158.0,1532.0,3771.0
32874,1286,1227,3214,2631,1852,364,1171,3763,2045.0,536.0,785.0
32875,2657,3379,3214,1495,3129,1852,3077,3763,696.0,1596.0,2368.0
32876,3132,3971,1663,1852,3077,364,1171,1022,3763.0,536.0,3567.0
32877,3035,2527,3214,3352,1852,3077,364,1171,1022.0,2045.0,536.0
32878,3035,1515,73,3129,1852,3077,364,1171,1022.0,2045.0,1164.0
32879,2048,3495,1663,3129,1022,3763,536,3192,1888.0,2472.0,673.0
32880,1286,2974,3571,574,364,1171,2045,536,256.0,4000.0,959.0
32881,1574,3773,1663,3968,2610,1462,405,1233,2339.0,286.0,676.0
32882,1286,2325,1695,2954,3129,364,1171,3763,2045.0,3444.0,3202.0
32883,3964,2974,73,1199,3129,1852,3077,364,1022.0,3763.0,2045.0
32884,2589,3977,925,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
32885,3272,1500,73,3129,1852,3077,364,1171,3763.0,536.0,85.0
32886,3964,1515,1012,1852,3077,364,1171,3763,81.0,1532.0,2472.0
32887,1574,3773,1012,2784,3529,1438,1171,1022,2045.0,536.0,2917.0
32888,3433,746,1793,2898,3129,3077,1022,536,2474.0,1652.0,3771.0
32889,416,3092,73,500,1852,364,1171,3763,2045.0,536.0,3859.0
32890,1929,1330,1663,1325,3508,2070,676,1852,3077.0,1171.0,1022.0
32891,2657,3773,73,290,3129,1852,3077,1171,3763.0,2045.0,536.0
32892,1286,3290,3214,1953,3129,364,1171,3763,536.0,3652.0,2311.0
32893,1929,3773,4003,3956,2275,1233,17,1852,364.0,1022.0,3763.0
32894,2657,1790,3214,2621,3129,1852,1171,1022,2474.0,1532.0,3771.0
32895,3964,3630,3214,2621,1852,3077,364,1171,1022.0,2045.0,536.0
32896,1929,3773,1663,626,3084,676,3129,1852,3077.0,1022.0,3763.0
32897,1929,3773,1793,3581,2194,2947,3129,1852,3077.0,1171.0,1022.0
32898,3964,2974,4003,2854,1852,3077,1171,1022,2045.0,536.0,2079.0
32899,1929,3773,3214,3136,3689,3291,3129,3077,364.0,1171.0,1022.0
32900,2657,1227,1793,2947,1852,364,1022,3763,2045.0,536.0,2123.0
32901,2048,1360,3214,434,3129,1852,3077,364,3763.0,536.0,3942.0
32902,3433,3773,3214,3291,1852,1171,1022,3763,2045.0,536.0,549.0
32903,1574,3773,277,1995,1233,488,13,3129,364.0,1171.0,1022.0
32904,3964,2095,3214,3077,364,1171,1022,536,2520.0,2810.0,2472.0
32905,1193,769,3214,3291,3129,3077,1022,3763,536.0,3460.0,3339.0
32906,1929,1330,73,3131,1351,1789,1852,3077,364.0,1171.0,1022.0
32907,3964,2974,3214,1852,364,1171,3763,536,3465.0,2216.0,2472.0
32908,3433,746,1793,1670,3129,1852,3077,364,1171.0,1022.0,2045.0
32909,3964,333,1793,847,3129,1852,3077,3763,536.0,3027.0,3714.0
32910,2589,376,925,1665,1852,3077,1171,2045,536.0,966.0,1532.0
32911,1929,1330,1663,2580,676,3129,3077,364,1022.0,3763.0,2045.0
32912,1574,3773,277,1324,2697,13,3129,1852,3077.0,1171.0,1022.0
32913,3964,3773,3214,3261,3129,3077,364,1171,3763.0,2045.0,536.0
32914,416,3773,1793,3129,1852,364,1171,3763,536.0,3073.0,1432.0
32915,1574,3773,3214,728,2271,587,3291,1852,364.0,3763.0,536.0
32916,2657,509,3214,581,1852,3077,1171,1022,2045.0,536.0,785.0
32917,3730,3773,1793,2194,1894,3129,3077,536,1850.0,3771.0,1122.0
32918,1193,224,1793,2822,1852,3077,364,1171,3763.0,2045.0,536.0
32919,3730,3773,1663,3560,1852,3077,1171,1022,3763.0,536.0,69.0
32920,3730,3773,3571,3608,1726,1852,3077,364,1171.0,3763.0,2045.0
32921,1929,3773,3214,1880,160,3291,3129,1852,3077.0,364.0,1171.0
32922,416,1450,73,1517,3129,1852,364,1171,1022.0,3763.0,2045.0
32923,1929,3773,3571,1019,1233,3596,3129,1852,3077.0,364.0,1171.0
32924,3132,1790,1663,3589,3129,1852,1171,3763,536.0,549.0,3771.0
32925,3964,3773,3214,2621,3129,1852,364,1022,2045.0,536.0,1181.0
32926,1286,2974,925,2413,1852,364,1171,2045,536.0,1413.0,1985.0
32927,416,3290,3214,1495,3129,364,1171,3763,2045.0,3567.0,2472.0
32928,1929,3773,73,2921,1789,1852,3077,364,1171.0,3763.0,536.0
32929,3964,1042,3571,3596,3077,364,1171,1022,3763.0,2045.0,794.0
32930,3730,509,1793,2574,1852,3077,1171,1022,3763.0,2045.0,536.0
32931,416,376,1793,3628,1852,3077,364,1171,1022.0,536.0,3821.0
32932,3730,509,3214,3291,3129,1852,364,1171,1022.0,3763.0,2045.0
32933,1574,3773,3214,3313,2986,1870,742,1233,3762.0,3291.0,88.0
32934,3730,3773,73,290,3129,1852,3763,2045,536.0,2341.0,3123.0
32935,416,2118,3104,3269,1852,3077,364,1022,3763.0,536.0,794.0
32936,416,3937,1663,1022,536,3749,3074,2472,673.0,3566.0,2076.0
32937,416,1450,1793,195,1852,3077,1022,3763,2045.0,2606.0,3771.0
32938,1574,3773,73,1324,232,1789,3129,1852,364.0,1171.0,1022.0
32939,1574,3773,925,1324,470,2963,3129,1852,3077.0,364.0,1171.0
32940,1193,769,73,662,3129,364,1171,1022,3763.0,2045.0,3706.0
32941,1286,3233,1695,995,3129,1852,3077,1022,3763.0,2045.0,536.0
32942,2048,224,1793,1479,3077,364,1171,1022,3763.0,2045.0,536.0
32943,2048,1227,3104,3129,1852,1171,3763,2045,536.0,2297.0,3125.0
32944,1929,3773,1793,1233,2947,3129,1852,364,1171.0,1022.0,2045.0
32945,1574,3773,1663,1754,350,676,3129,3077,1171.0,3763.0,2045.0
32946,2657,509,73,1789,1852,3077,364,1171,1022.0,3763.0,2045.0
32947,3964,1461,3214,3793,3129,1852,3077,1171,3763.0,2045.0,536.0
32948,1574,3773,925,1728,2980,2963,1852,3077,1171.0,1022.0,3763.0
32949,1574,3773,3571,728,2939,2534,3129,3077,1171.0,1022.0,3763.0
32950,1929,3773,3571,888,3596,1852,3077,364,1022.0,3763.0,536.0
32951,1574,3773,1793,25,1233,2947,2318,3077,364.0,1022.0,3763.0
32952,2657,3977,73,2964,1852,3077,1022,3518,1854.0,1532.0,2472.0
32953,1929,1330,3214,693,654,2665,1852,3077,1171.0,1022.0,3763.0
32954,3730,509,1793,2947,1852,3077,364,1171,3763.0,2045.0,536.0
32955,1574,3773,1663,2005,3751,1870,1054,1233,2620.0,40.0,2292.0
32956,3964,3599,3571,1852,3077,1171,3763,2045,536.0,2046.0,1773.0
32957,416,3568,1663,1904,3129,1852,3077,364,1171.0,2045.0,536.0
32958,1929,3773,3104,1419,3161,3129,3077,364,1022.0,3763.0,1563.0
32959,3433,3773,3214,1808,3129,1852,364,2045,536.0,3460.0,1951.0
32960,3964,3773,1663,3141,1852,364,3763,536,1366.0,3945.0,2472.0
32961,3132,1515,73,3129,3077,364,1171,1022,2045.0,2369.0,1884.0
32962,1929,3773,73,1745,14,290,1852,3077,1171.0,1022.0,3763.0
32963,1193,3495,1793,325,1852,3077,1171,1022,3763.0,2045.0,2086.0
32964,1193,1249,4003,3129,1852,364,536,1524,2781.0,1532.0,2472.0
32965,416,746,1663,3129,1852,3077,1022,3763,536.0,549.0,164.0
32966,416,1800,1695,1852,3077,364,1171,1022,3763.0,2045.0,536.0
32967,3964,3773,73,1852,3077,1171,1022,3763,3457.0,2104.0,1532.0
32968,1929,3773,1793,3911,49,2947,3077,1022,3763.0,536.0,2235.0
32969,3730,509,1663,1601,1852,3077,1022,2045,319.0,2317.0,2472.0
32970,3730,1033,3214,2665,3129,1852,3077,1171,3763.0,2045.0,536.0
32971,3730,509,73,1789,1852,3077,364,1171,1022.0,3763.0,2045.0
32972,1193,3495,3214,651,3077,1171,1022,3763,3443.0,3333.0,1532.0
32973,1929,3773,1793,125,1562,2947,3129,1852,1171.0,1022.0,3763.0
32974,3964,3773,1663,3129,1852,3077,1171,3763,2045.0,536.0,2638.0
32975,1574,3773,3214,770,3416,2271,3291,3129,1852.0,3077.0,1022.0
32976,1929,3773,73,3131,1407,2838,3077,1171,1022.0,2045.0,536.0
32977,2657,3233,1663,553,3129,1852,1171,2045,536.0,3821.0,1532.0
32978,1929,3773,3104,80,3109,2479,3129,1852,3077.0,364.0,1171.0
32979,2589,1790,1793,2947,1852,3077,1171,3763,536.0,2369.0,3252.0
32980,1574,3773,1663,1728,3049,676,3129,1852,3077.0,364.0,1022.0
32981,3964,1515,3214,2621,3129,1852,1171,3763,2045.0,3859.0,1532.0
32982,1193,3290,3571,3129,1852,3077,364,3763,536.0,2917.0,3655.0
32983,3035,1515,73,3535,3129,1852,3077,364,1171.0,1022.0,3763.0
32984,3730,1330,1695,3133,654,2954,3129,1852,3077.0,364.0,1171.0
32985,3272,2527,73,2838,3129,3077,1022,3763,536.0,1734.0,1930.0
32986,2589,2527,73,1851,3129,1852,3077,364,3763.0,2045.0,1896.0
32987,1000,1727,73,1852,3077,364,1925,1539,3158.0,1532.0,2472.0
32988,1574,3773,1663,3968,2610,1462,405,1233,2339.0,286.0,676.0
32989,3433,3773,4003,3207,3129,1852,3077,1171,1022.0,3763.0,2045.0
32990,416,3233,73,3077,364,1171,2045,536,2195.0,2564.0,3771.0
32991,1193,93,73,2838,3129,1852,3077,364,1171.0,3763.0,3340.0
32992,3964,1461,1663,1852,364,1171,536,205,265.0,1532.0,2472.0
32993,3433,509,73,290,1852,3077,1171,1022,3763.0,3582.0,3222.0
32994,3964,3533,1663,819,3129,1852,3077,364,1171.0,1022.0,3763.0
32995,1193,3233,1663,819,1852,3077,1171,1022,1321.0,1838.0,1532.0
32996,1193,376,73,878,3129,3077,1171,1022,3763.0,2045.0,536.0
32997,1286,1249,73,2838,3129,1852,364,1171,1022.0,2045.0,3901.0
32998,3433,3773,1663,676,3129,1022,3763,536,2606.0,3771.0,673.0
32999,416,2325,3214,3322,1852,3077,1171,1022,3763.0,646.0,1532.0
33000,1286,376,1695,1117,3129,1852,3077,364,1171.0,3763.0,2045.0
33001,2048,2325,1695,3129,3077,364,1022,2045,536.0,205.0,1532.0
33002,1574,3773,3214,1728,2202,3291,3129,3077,364.0,1171.0,1022.0
33003,3272,3233,277,1852,3077,364,3763,2045,536.0,211.0,3438.0
33004,1929,3773,1695,3368,572,420,3129,1852,3077.0,364.0,1022.0
33005,3433,746,1793,2947,1852,1171,1022,1202,2515.0,3771.0,3794.0
33006,2589,1500,73,1851,1852,3077,1171,1022,2045.0,536.0,1452.0
33007,3433,509,1793,2947,3532,1852,3077,3763,2045.0,536.0,1830.0
33008,3730,509,73,1789,1852,3077,364,1022,3763.0,256.0,1452.0
33009,3433,509,73,1623,1789,1852,364,1022,2045.0,536.0,2369.0
33010,3433,3773,3104,1852,1022,3763,646,3285,1532.0,2472.0,3794.0
33011,416,1227,73,1789,3129,1852,364,1171,1022.0,3763.0,536.0
33012,3272,746,73,1011,3129,1852,3077,1171,1022.0,3763.0,2045.0
33013,3730,3773,1793,847,1852,3077,1171,1022,536.0,3444.0,3123.0
33014,3964,1515,1663,2805,3763,1452,2349,1532,3771.0,3293.0,396.0
33015,3730,509,3214,2621,3129,1852,364,2045,85.0,2390.0,1532.0
33016,3730,3773,3104,1501,1852,3077,2045,536,1119.0,1532.0,2472.0
33017,3433,3796,1793,3151,1171,1022,3763,2045,2040.0,2731.0,2472.0
33018,3272,1848,1663,3579,1852,3077,364,1171,1022.0,3763.0,2045.0
33019,1193,2632,3571,3002,3129,3077,1171,1022,3763.0,2825.0,1103.0
33020,1929,1330,3214,3291,1852,364,1171,2045,1539.0,2472.0,673.0
33021,1574,3773,1663,138,567,3084,3635,676,1852.0,364.0,1022.0
33022,1574,3773,357,1739,3219,3129,1171,3763,2045.0,81.0,1532.0
33023,1929,1330,73,3029,1789,3077,3763,536,230.0,2515.0,2472.0
33024,1193,3290,1663,3129,3077,364,3763,2045,536.0,69.0,2514.0
33025,3730,1033,73,1789,364,3763,536,3821,1532.0,3771.0,1122.0
33026,3964,2974,1663,356,3077,1022,2045,536,2119.0,1532.0,2472.0
33027,2657,1360,73,2772,3129,1852,3077,1171,1022.0,3763.0,2045.0
33028,416,3977,1793,2290,3129,1852,364,1022,524.0,3175.0,1374.0
33029,1271,3937,3214,3575,3129,1852,1171,3763,1925.0,815.0,2311.0
33030,2657,1790,3214,1852,3077,364,1171,1022,3763.0,536.0,1896.0
33031,2048,1360,925,2374,1852,3077,1171,1022,3763.0,2045.0,536.0
33032,3964,2974,3214,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
33033,1929,1330,1663,2972,1351,819,1852,1171,1022.0,3763.0,536.0
33034,2048,746,2101,1852,3077,1022,536,3821,2962.0,1532.0,3771.0
33035,2048,333,73,1789,1852,3077,1171,2045,536.0,646.0,97.0
33036,3730,3773,3214,3675,3129,3077,364,1171,2045.0,887.0,634.0
33037,3730,3773,1793,1290,1852,3077,364,1171,1022.0,2045.0,536.0
33038,3433,3773,3214,3291,3129,1852,3077,364,1171.0,1022.0,3763.0
33039,2657,1227,1695,3129,3077,1022,3763,536,205.0,702.0,3771.0
33040,2657,1360,2101,2331,3129,1852,3077,1171,1022.0,2045.0,536.0
33041,3433,746,1793,2898,3129,1852,364,1171,2045.0,536.0,1867.0
33042,1574,3773,1695,728,2202,420,3129,3077,1171.0,3763.0,2045.0
33043,2657,3773,2101,1852,3077,364,1171,3763,2045.0,211.0,1532.0
33044,3964,1515,1793,2574,3129,3077,364,1171,3763.0,536.0,2195.0
33045,1286,3568,3104,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
33046,1286,1227,1793,2947,3129,1852,3077,1022,3763.0,536.0,169.0
33047,1929,3773,1663,3956,2275,1233,676,3077,364.0,1171.0,1022.0
33048,3964,1727,73,2838,3129,1852,3077,1022,3763.0,2045.0,536.0
33049,3730,3773,3104,3411,3129,1852,3077,1022,3763.0,2045.0,536.0
33050,3730,509,1695,37,3129,1852,3077,364,1171.0,1022.0,3763.0
33051,3964,1515,4003,3129,364,1171,3763,2045,536.0,1985.0,3771.0
33052,3730,509,4003,1623,928,3129,3077,3763,536.0,2606.0,2472.0
33053,1929,3773,73,1210,1163,2194,3302,2838,1852.0,364.0,1171.0
33054,3132,1790,1663,2068,1852,3077,364,1171,536.0,2069.0,2084.0
33055,1574,3773,3104,2672,2939,3913,3129,1852,3077.0,364.0,1171.0
33056,1574,3773,3214,1324,350,2818,3291,3129,1852.0,364.0,2045.0
33057,2589,1515,3214,1808,1852,1171,1022,3763,2045.0,536.0,3558.0
33058,3730,3773,3214,861,3991,3129,1852,3077,364.0,1171.0,3763.0
33059,1929,3773,925,1233,2963,3129,1852,3077,1022.0,3763.0,2045.0
33060,416,1500,73,1789,3077,1022,536,3836,2628.0,2522.0,1532.0
33061,2657,327,3214,3291,1852,3077,1171,3763,2045.0,815.0,1532.0
33062,3272,1790,3214,1852,3077,364,1171,1022,3763.0,2045.0,536.0
33063,3730,509,3571,618,3129,364,1022,2045,536.0,169.0,2472.0
33064,1286,3495,1793,1670,1171,1022,3763,536,319.0,3771.0,234.0
33065,3433,3773,73,2098,3129,1852,3077,364,2045.0,3839.0,2840.0
33066,1574,3773,1663,1718,2929,676,3129,1852,364.0,1171.0,3763.0
33067,3433,3773,1793,1852,3077,364,1171,1022,3763.0,2045.0,1927.0
33068,1574,3773,3214,1739,3292,3291,780,3129,1852.0,3077.0,1171.0
33069,954,1727,925,3129,1852,3077,364,1022,3763.0,536.0,301.0
33070,3272,1500,73,1774,1852,3077,364,1171,1022.0,3763.0,536.0
33071,3433,3773,3214,3261,3129,1852,3077,3763,2045.0,230.0,1652.0
33072,3035,3977,73,1852,364,1171,2459,253,1532.0,3771.0,3794.0
33073,3035,2095,1695,1852,1022,3763,536,3859,760.0,1532.0,2472.0
33074,3964,1515,925,842,3129,1852,3077,1171,3763.0,2045.0,2235.0
33075,2589,376,3214,3570,3129,3077,364,1171,1022.0,2045.0,2459.0
33076,2657,3977,3214,3698,3129,1852,3077,364,1171.0,1022.0,536.0
33077,416,3977,1793,3129,1852,3077,1171,1022,2045.0,536.0,1925.0
33078,1286,93,1793,2009,3129,1852,3077,364,1022.0,3763.0,2045.0
33079,1574,3773,1663,3419,3733,676,3129,1852,3077.0,1022.0,3821.0
33080,2657,3424,925,310,3129,1852,3077,364,1171.0,1022.0,3763.0
33081,3035,3568,925,1852,3077,364,3763,2045,536.0,1764.0,1532.0
33082,1286,224,3214,3129,1852,3077,1022,3763,2045.0,1583.0,2614.0
